customer_id,plan,start_date,end_date,is_active,seats,mrr
1226,Enterprise,11/19/2022,,TRUE,100,9900
1227,Growth,6/8/2022,,TRUE,12,180
1228,Pro,3/1/2022,,TRUE,81,3969
1229,Growth,6/18/2022,,TRUE,21,315
1230,Growth,3/22/2022,,TRUE,54,810
1231,Growth,6/12/2023,,TRUE,41,615
1232,Enterprise,2/13/2022,,TRUE,81,8019
1233,Growth,7/15/2023,5/14/2024,FALSE,35,525
1234,Growth,10/30/2023,,TRUE,21,315
1235,Pro,9/24/2022,,TRUE,144,7056
1236,Growth,6/4/2023,9/12/2023,FALSE,69,1035
1237,Enterprise,11/3/2022,,TRUE,11,1089
1238,Enterprise,1/11/2022,,TRUE,90,8910
1239,Pro,12/31/2022,7/15/2023,FALSE,81,3969
1240,Growth,7/6/2023,,TRUE,42,630
1241,Growth,8/26/2022,,TRUE,62,930
1242,Growth,1/14/2022,,TRUE,20,300
1243,Growth,6/2/2023,,TRUE,47,705
1244,Growth,6/21/2022,10/20/2022,FALSE,47,705
1245,Enterprise,6/22/2022,,TRUE,25,2475
1246,Pro,10/16/2022,12/21/2022,FALSE,56,2744
1247,Growth,11/18/2023,,TRUE,15,225
1248,Growth,11/9/2023,,TRUE,65,975
1249,Pro,10/28/2022,,TRUE,28,1372
1250,Growth,3/9/2022,,TRUE,54,810
1251,Enterprise,11/18/2023,,TRUE,69,6831
1252,Growth,1/6/2023,6/27/2023,FALSE,60,900
1253,Enterprise,6/2/2023,,TRUE,20,1980
1254,Pro,1/23/2023,,TRUE,11,539
1255,Enterprise,5/22/2022,,TRUE,17,1683
1256,Growth,5/22/2022,,TRUE,49,735
1257,Growth,1/22/2022,,TRUE,16,240
1258,Pro,6/10/2022,,TRUE,26,1274
1259,Enterprise,4/18/2022,,TRUE,74,7326
1260,Pro,2/25/2022,7/20/2022,FALSE,5,245
1261,Pro,7/16/2022,,TRUE,116,5684
1262,Growth,7/16/2022,,TRUE,51,765
1263,Growth,10/9/2023,,TRUE,22,330
1264,Growth,11/16/2023,,TRUE,30,450
1265,Pro,9/22/2023,,TRUE,60,2940
1266,Growth,3/11/2023,,TRUE,8,120
1267,Growth,9/15/2022,,TRUE,28,420
1268,Pro,2/24/2022,,TRUE,46,2254
1269,Enterprise,5/6/2022,,TRUE,61,6039
1270,Pro,6/1/2023,,TRUE,83,4067
1271,Pro,11/25/2022,,TRUE,63,3087
1272,Enterprise,3/5/2022,,TRUE,97,9603
1273,Growth,10/28/2023,,TRUE,34,510
1274,Growth,11/25/2022,,TRUE,64,960
1275,Pro,8/1/2022,,TRUE,22,1078
1276,Growth,8/21/2022,,TRUE,6,90
1277,Growth,2/8/2023,,TRUE,33,495
1278,Growth,9/23/2023,,TRUE,19,285
1279,Pro,7/1/2022,,TRUE,69,3381
1280,Growth,4/15/2022,,TRUE,29,435
1281,Growth,8/28/2023,,TRUE,58,870
1282,Growth,3/8/2022,,TRUE,7,105
1283,Growth,5/28/2023,,TRUE,64,960
1284,Enterprise,12/24/2022,,TRUE,60,5940
1285,Enterprise,9/15/2023,4/24/2024,FALSE,31,3069
1286,Enterprise,7/14/2022,,TRUE,93,9207
1287,Enterprise,5/11/2023,1/14/2024,FALSE,52,5148
1288,Growth,12/29/2022,9/6/2023,FALSE,17,255
1289,Enterprise,4/27/2023,,TRUE,43,4257
1290,Growth,11/17/2023,2/15/2024,FALSE,47,705
1291,Pro,7/31/2022,,TRUE,35,1715
1292,Growth,8/5/2022,,TRUE,42,630
1293,Enterprise,1/23/2022,,TRUE,18,1782
1294,Growth,10/1/2023,,TRUE,64,960
1295,Growth,11/4/2022,,TRUE,63,945
1296,Enterprise,5/12/2022,12/28/2022,FALSE,18,1782
1297,Pro,4/17/2023,,TRUE,51,2499
1298,Pro,4/6/2023,,TRUE,114,5586
1299,Pro,7/13/2022,,TRUE,34,1666
1300,Growth,5/13/2022,,TRUE,5,75
1301,Pro,9/9/2022,,TRUE,105,5145
1302,Growth,9/16/2023,,TRUE,64,960
1303,Enterprise,6/29/2022,,TRUE,49,4851
1304,Pro,10/15/2022,,TRUE,138,6762
1305,Enterprise,3/27/2023,6/6/2023,FALSE,5,495
1306,Growth,6/26/2022,7/30/2022,FALSE,6,90
1307,Growth,12/4/2022,,TRUE,51,765
1308,Growth,1/8/2022,,TRUE,65,975
1309,Growth,8/8/2022,,TRUE,69,1035
1310,Growth,9/9/2022,,TRUE,41,615
1311,Enterprise,3/29/2023,,TRUE,55,5445
1312,Growth,10/25/2023,,TRUE,64,960
1313,Pro,5/22/2023,,TRUE,30,1470
1314,Growth,5/28/2023,,TRUE,48,720
1315,Growth,12/19/2023,,TRUE,68,1020
1316,Pro,8/17/2022,3/14/2023,FALSE,41,2009
1317,Enterprise,8/22/2022,,TRUE,65,6435
1318,Growth,12/20/2023,,TRUE,21,315
1319,Growth,3/11/2023,,TRUE,22,330
1320,Growth,10/4/2022,,TRUE,11,165
1321,Enterprise,1/1/2023,,TRUE,26,2574
1322,Pro,12/18/2022,,TRUE,56,2744
1323,Enterprise,5/16/2022,,TRUE,94,9306
1324,Growth,1/31/2023,,TRUE,34,510
1325,Enterprise,5/27/2023,12/31/2023,FALSE,60,5940
1326,Enterprise,5/1/2023,,TRUE,74,7326
1327,Enterprise,6/27/2023,,TRUE,74,7326
1328,Growth,6/19/2023,,TRUE,32,480
1329,Pro,5/17/2023,,TRUE,144,7056
1330,Pro,2/5/2022,,TRUE,67,3283
1331,Pro,2/25/2022,,TRUE,35,1715
1332,Growth,9/21/2022,3/14/2023,FALSE,27,405
1333,Pro,1/26/2023,,TRUE,109,5341
1334,Enterprise,11/3/2022,,TRUE,92,9108
1335,Pro,11/25/2022,,TRUE,59,2891
1336,Pro,1/13/2023,,TRUE,66,3234
1337,Pro,4/10/2022,,TRUE,61,2989
1338,Pro,4/25/2022,6/19/2022,FALSE,117,5733
1339,Growth,7/11/2023,2/20/2024,FALSE,44,660
1340,Growth,10/12/2022,,TRUE,37,555
1341,Pro,3/4/2023,11/9/2023,FALSE,113,5537
1342,Growth,3/1/2022,,TRUE,10,150
1343,Pro,8/28/2022,,TRUE,24,1176
1344,Enterprise,3/14/2023,,TRUE,10,990
1345,Pro,4/7/2022,,TRUE,68,3332
1346,Enterprise,12/19/2023,9/10/2024,FALSE,72,7128
1347,Growth,12/26/2022,,TRUE,60,900
1348,Growth,12/8/2023,,TRUE,27,405
1349,Growth,2/21/2022,9/26/2022,FALSE,29,435
1350,Enterprise,8/28/2022,,TRUE,99,9801
1351,Enterprise,7/30/2022,,TRUE,47,4653
1352,Growth,9/4/2023,,TRUE,28,420
1353,Growth,8/14/2023,,TRUE,56,840
1354,Growth,5/28/2022,4/1/2023,FALSE,67,1005
1355,Pro,9/16/2023,,TRUE,123,6027
1356,Pro,10/12/2023,,TRUE,82,4018
1357,Pro,2/9/2022,,TRUE,116,5684
1358,Enterprise,3/23/2023,,TRUE,44,4356
1359,Pro,3/23/2023,,TRUE,69,3381
1360,Growth,8/27/2023,,TRUE,13,195
1361,Growth,10/21/2023,,TRUE,26,390
1362,Enterprise,5/6/2022,,TRUE,10,990
1363,Pro,2/14/2022,,TRUE,84,4116
1364,Growth,8/25/2023,,TRUE,30,450
1365,Growth,11/15/2022,,TRUE,47,705
1366,Pro,6/26/2023,,TRUE,87,4263
1367,Growth,6/29/2023,,TRUE,66,990
1368,Pro,10/12/2023,,TRUE,81,3969
1369,Pro,11/22/2022,,TRUE,147,7203
1370,Growth,10/31/2023,,TRUE,36,540
1371,Pro,1/28/2022,,TRUE,88,4312
1372,Growth,4/16/2022,,TRUE,62,930
1373,Growth,7/6/2022,,TRUE,29,435
1374,Growth,3/28/2022,1/16/2023,FALSE,56,840
1375,Pro,7/12/2022,,TRUE,36,1764
1376,Pro,1/24/2022,,TRUE,140,6860
1377,Growth,12/6/2022,,TRUE,47,705
1378,Enterprise,8/9/2023,,TRUE,7,693
1379,Growth,5/13/2023,,TRUE,17,255
1380,Pro,2/2/2023,,TRUE,79,3871
1381,Pro,7/7/2023,,TRUE,82,4018
1382,Pro,9/23/2023,,TRUE,145,7105
1383,Growth,5/27/2023,,TRUE,35,525
1384,Growth,6/22/2023,,TRUE,52,780
1385,Growth,11/16/2023,9/26/2024,FALSE,63,945
1386,Growth,5/30/2022,,TRUE,30,450
1387,Enterprise,4/22/2022,,TRUE,18,1782
1388,Growth,9/23/2022,,TRUE,9,135
1389,Growth,2/9/2023,,TRUE,38,570
1390,Growth,4/12/2023,,TRUE,60,900
1391,Pro,12/6/2023,,TRUE,52,2548
1392,Pro,5/14/2023,,TRUE,12,588
1393,Growth,1/1/2024,,TRUE,39,585
1394,Growth,7/5/2022,,TRUE,54,810
1395,Pro,11/3/2022,9/26/2023,FALSE,50,2450
1396,Growth,2/6/2022,,TRUE,61,915
1397,Pro,11/4/2022,,TRUE,70,3430
1398,Enterprise,2/26/2022,,TRUE,98,9702
1399,Growth,4/22/2022,,TRUE,23,345
1400,Growth,1/23/2022,,TRUE,8,120
1401,Growth,9/2/2023,,TRUE,67,1005
1402,Enterprise,5/31/2023,,TRUE,14,1386
1403,Pro,12/27/2022,2/15/2023,FALSE,68,3332
1404,Growth,1/21/2023,7/5/2023,FALSE,56,840
1405,Growth,7/26/2022,,TRUE,63,945
1406,Pro,4/6/2022,,TRUE,80,3920
1407,Growth,8/18/2023,,TRUE,70,1050
1408,Growth,5/18/2023,,TRUE,38,570
1409,Pro,11/5/2023,,TRUE,11,539
1410,Pro,11/29/2023,,TRUE,143,7007
1411,Growth,8/17/2022,,TRUE,30,450
1412,Growth,8/18/2022,,TRUE,63,945
1413,Enterprise,7/24/2022,,TRUE,92,9108
1414,Growth,12/14/2022,,TRUE,56,840
1415,Pro,10/7/2023,,TRUE,61,2989
1416,Pro,3/8/2023,,TRUE,31,1519
1417,Growth,3/15/2023,8/30/2023,FALSE,25,375
1418,Pro,2/15/2022,,TRUE,103,5047
1419,Growth,9/27/2023,,TRUE,30,450
1420,Pro,11/17/2023,,TRUE,92,4508
1421,Pro,7/24/2023,,TRUE,98,4802
1422,Enterprise,7/18/2023,4/16/2024,FALSE,98,9702
1423,Pro,4/27/2023,,TRUE,28,1372
1424,Growth,3/24/2022,,TRUE,21,315
1425,Growth,7/17/2022,,TRUE,13,195
1426,Growth,3/24/2023,12/12/2023,FALSE,62,930
1427,Enterprise,11/3/2023,,TRUE,97,9603
1428,Enterprise,8/26/2022,,TRUE,63,6237
1429,Growth,1/25/2023,,TRUE,46,690
1430,Growth,3/5/2022,,TRUE,59,885
1431,Growth,12/11/2023,,TRUE,21,315
1432,Enterprise,12/20/2023,,TRUE,38,3762
1433,Growth,10/29/2023,,TRUE,55,825
1434,Pro,8/13/2022,7/11/2023,FALSE,8,392
1435,Growth,1/7/2022,,TRUE,35,525
1436,Growth,8/19/2022,,TRUE,28,420
1437,Growth,12/1/2023,,TRUE,24,360
1438,Growth,8/31/2023,,TRUE,50,750
1439,Growth,4/19/2022,,TRUE,67,1005
1440,Growth,9/5/2023,,TRUE,51,765
1441,Growth,11/22/2023,,TRUE,35,525
1442,Growth,10/2/2023,,TRUE,44,660
1443,Enterprise,1/15/2022,,TRUE,41,4059
1444,Pro,1/24/2022,,TRUE,148,7252
1445,Pro,6/12/2023,,TRUE,14,686
1446,Growth,11/18/2022,,TRUE,37,555
1447,Pro,10/2/2023,,TRUE,60,2940
1448,Growth,8/12/2023,,TRUE,29,435
1449,Growth,6/10/2023,,TRUE,38,570
1450,Growth,7/31/2023,,TRUE,12,180
1451,Growth,10/9/2023,,TRUE,68,1020
1452,Growth,9/19/2023,,TRUE,40,600
1453,Growth,8/9/2022,,TRUE,33,495
1454,Growth,1/31/2022,4/11/2022,FALSE,27,405
1455,Growth,5/26/2023,,TRUE,22,330
1456,Pro,10/30/2022,,TRUE,92,4508
1457,Pro,4/16/2022,,TRUE,62,3038
1458,Enterprise,4/30/2023,,TRUE,24,2376
1459,Growth,9/10/2022,,TRUE,52,780
1460,Growth,2/24/2022,,TRUE,28,420
1461,Enterprise,2/16/2023,,TRUE,89,8811
1462,Growth,7/17/2022,,TRUE,55,825
1463,Pro,6/20/2022,4/29/2023,FALSE,8,392
1464,Growth,5/7/2023,,TRUE,57,855
1465,Growth,1/13/2023,5/12/2023,FALSE,53,795
1466,Growth,9/27/2022,,TRUE,69,1035
1467,Enterprise,5/29/2022,,TRUE,69,6831
1468,Growth,8/25/2023,,TRUE,32,480
1469,Growth,2/8/2022,1/10/2023,FALSE,63,945
1470,Pro,9/30/2023,,TRUE,51,2499
1471,Pro,11/15/2023,7/4/2024,FALSE,83,4067
1472,Enterprise,4/1/2022,,TRUE,20,1980
1473,Growth,6/9/2023,,TRUE,23,345
1474,Pro,3/16/2023,,TRUE,72,3528
1475,Growth,11/11/2023,,TRUE,35,525
1476,Growth,4/23/2023,11/13/2023,FALSE,37,555
1477,Pro,11/4/2023,,TRUE,37,1813
1478,Growth,3/2/2022,,TRUE,61,915
1479,Pro,3/3/2023,,TRUE,142,6958
1480,Enterprise,11/10/2023,,TRUE,83,8217
1481,Growth,8/16/2022,,TRUE,69,1035
1482,Enterprise,1/17/2022,,TRUE,59,5841
1483,Pro,6/27/2023,2/6/2024,FALSE,113,5537
1484,Pro,8/13/2023,1/12/2024,FALSE,150,7350
1485,Enterprise,8/15/2022,,TRUE,22,2178
1486,Growth,8/23/2022,12/20/2022,FALSE,58,870
1487,Enterprise,1/8/2022,,TRUE,26,2574
1488,Growth,9/6/2023,,TRUE,67,1005
1489,Enterprise,12/17/2022,,TRUE,10,990
1490,Growth,10/26/2022,2/13/2023,FALSE,60,900
1491,Enterprise,12/21/2023,,TRUE,26,2574
1492,Enterprise,12/18/2023,,TRUE,19,1881
1493,Pro,4/6/2022,,TRUE,104,5096
1494,Pro,4/6/2023,,TRUE,14,686
1495,Pro,11/12/2023,1/24/2024,FALSE,19,931
1496,Growth,5/11/2022,3/1/2023,FALSE,18,270
1497,Growth,12/12/2023,,TRUE,21,315
1498,Growth,4/26/2023,,TRUE,44,660
1499,Pro,3/12/2023,,TRUE,27,1323
1500,Growth,2/9/2022,,TRUE,13,195
1501,Growth,6/13/2023,12/5/2023,FALSE,31,465
1502,Growth,8/3/2023,,TRUE,64,960
1503,Growth,5/30/2022,,TRUE,6,90
1504,Growth,3/5/2023,,TRUE,63,945
1505,Growth,5/9/2022,,TRUE,38,570
1506,Growth,11/16/2023,,TRUE,21,315
1507,Pro,1/26/2022,,TRUE,30,1470
1508,Growth,12/4/2023,,TRUE,54,810
1509,Enterprise,10/7/2022,,TRUE,8,792
1510,Pro,12/25/2022,,TRUE,149,7301
1511,Growth,12/27/2022,8/27/2023,FALSE,31,465
1512,Growth,11/30/2022,,TRUE,40,600
1513,Pro,3/4/2023,,TRUE,33,1617
1514,Growth,6/24/2022,,TRUE,43,645
1515,Enterprise,1/14/2022,,TRUE,25,2475
1516,Growth,4/24/2023,,TRUE,28,420
1517,Pro,7/29/2022,,TRUE,142,6958
1518,Enterprise,7/12/2023,3/22/2024,FALSE,84,8316
1519,Pro,8/27/2023,,TRUE,31,1519
1520,Enterprise,12/13/2022,,TRUE,97,9603
1521,Enterprise,4/25/2022,,TRUE,79,7821
1522,Enterprise,8/15/2023,,TRUE,81,8019
1523,Enterprise,2/27/2022,,TRUE,55,5445
1524,Growth,12/26/2022,,TRUE,31,465
1525,Growth,3/5/2022,,TRUE,25,375
1526,Growth,2/15/2023,,TRUE,46,690
1527,Enterprise,1/14/2023,,TRUE,98,9702
1528,Growth,7/30/2022,,TRUE,5,75
1529,Growth,2/22/2022,,TRUE,39,585
1530,Pro,9/21/2023,1/23/2024,FALSE,6,294
1531,Growth,3/16/2022,,TRUE,64,960
1532,Pro,2/17/2023,2/11/2024,FALSE,133,6517
1533,Enterprise,6/6/2023,,TRUE,37,3663
1534,Pro,6/24/2023,,TRUE,61,2989
1535,Pro,7/29/2022,,TRUE,51,2499
1536,Pro,8/24/2022,,TRUE,115,5635
1537,Pro,3/28/2022,6/21/2022,FALSE,70,3430
1538,Growth,1/22/2022,4/15/2022,FALSE,9,135
1539,Growth,3/27/2023,,TRUE,7,105
1540,Growth,3/3/2023,,TRUE,10,150
1541,Pro,11/3/2023,,TRUE,112,5488
1542,Pro,6/14/2023,,TRUE,105,5145
1543,Growth,3/3/2023,5/4/2023,FALSE,22,330
1544,Pro,3/25/2022,,TRUE,134,6566
1545,Growth,6/4/2022,10/30/2022,FALSE,29,435
1546,Growth,7/2/2023,,TRUE,53,795
1547,Growth,11/2/2023,,TRUE,67,1005
1548,Pro,10/4/2023,,TRUE,25,1225
1549,Pro,11/14/2022,,TRUE,102,4998
1550,Growth,11/27/2023,,TRUE,19,285
1551,Pro,5/3/2023,,TRUE,125,6125
1552,Growth,10/24/2023,,TRUE,47,705
1553,Enterprise,6/21/2022,,TRUE,77,7623
1554,Growth,12/18/2022,,TRUE,68,1020
1555,Enterprise,9/13/2023,,TRUE,39,3861
1556,Pro,1/4/2022,,TRUE,86,4214
1557,Pro,1/4/2023,,TRUE,132,6468
1558,Pro,1/2/2022,7/19/2022,FALSE,89,4361
1559,Growth,11/25/2023,,TRUE,52,780
1560,Pro,4/16/2022,10/25/2022,FALSE,142,6958
1561,Growth,2/21/2023,,TRUE,28,420
1562,Growth,6/13/2023,1/23/2024,FALSE,22,330
1563,Pro,12/17/2022,,TRUE,148,7252
1564,Growth,3/1/2023,10/16/2023,FALSE,50,750
1565,Growth,2/2/2023,,TRUE,66,990
1566,Enterprise,3/19/2023,,TRUE,8,792
1567,Enterprise,11/13/2023,,TRUE,93,9207
1568,Pro,4/17/2023,,TRUE,80,3920
1569,Enterprise,5/13/2023,,TRUE,63,6237
1570,Enterprise,11/1/2022,6/5/2023,FALSE,70,6930
1571,Pro,9/24/2023,,TRUE,44,2156
1572,Enterprise,9/30/2022,,TRUE,59,5841
1573,Growth,6/9/2022,,TRUE,48,720
1574,Pro,8/20/2023,2/17/2024,FALSE,79,3871
1575,Growth,5/14/2022,,TRUE,26,390
1576,Pro,1/26/2022,,TRUE,83,4067
1577,Enterprise,2/21/2022,,TRUE,57,5643
1578,Growth,12/15/2022,,TRUE,59,885
1579,Pro,11/13/2022,11/3/2023,FALSE,53,2597
1580,Enterprise,1/16/2023,5/18/2023,FALSE,40,3960
1581,Enterprise,12/27/2022,,TRUE,70,6930
1582,Growth,12/12/2022,,TRUE,49,735
1583,Enterprise,2/28/2022,,TRUE,85,8415
1584,Growth,3/6/2023,,TRUE,27,405
1585,Pro,3/5/2022,,TRUE,103,5047
1586,Growth,9/17/2022,,TRUE,34,510
1587,Growth,8/10/2023,,TRUE,41,615
1588,Growth,3/5/2022,,TRUE,10,150
1589,Growth,10/7/2023,,TRUE,34,510
1590,Pro,12/13/2022,7/6/2023,FALSE,23,1127
1591,Growth,1/24/2023,,TRUE,61,915
1592,Enterprise,12/29/2022,,TRUE,20,1980
1593,Enterprise,11/20/2022,,TRUE,99,9801
1594,Pro,11/18/2022,,TRUE,122,5978
1595,Growth,11/4/2023,,TRUE,34,510
1596,Pro,4/18/2022,,TRUE,11,539
1597,Growth,8/20/2022,,TRUE,25,375
1598,Growth,10/7/2023,,TRUE,62,930
1599,Enterprise,7/20/2022,,TRUE,37,3663
1600,Growth,11/30/2022,,TRUE,11,165
1601,Enterprise,6/13/2022,,TRUE,44,4356
1602,Growth,11/14/2022,,TRUE,44,660
1603,Growth,12/5/2022,,TRUE,65,975
1604,Growth,8/14/2023,,TRUE,63,945
1605,Pro,9/9/2022,6/22/2023,FALSE,94,4606
1606,Growth,12/23/2023,5/26/2024,FALSE,61,915
1607,Growth,11/4/2022,,TRUE,56,840
1608,Pro,7/19/2022,3/23/2023,FALSE,60,2940
1609,Enterprise,3/29/2022,,TRUE,14,1386
1610,Pro,7/19/2022,,TRUE,68,3332
1611,Growth,12/16/2023,,TRUE,27,405
1612,Growth,3/12/2022,,TRUE,59,885
1613,Pro,7/23/2023,,TRUE,84,4116
1614,Pro,2/28/2023,,TRUE,87,4263
1615,Enterprise,12/31/2023,,TRUE,12,1188
1616,Pro,5/13/2022,5/12/2023,FALSE,12,588
1617,Growth,6/17/2023,,TRUE,30,450
1618,Growth,6/16/2022,,TRUE,52,780
1619,Pro,5/9/2022,,TRUE,108,5292
1620,Growth,2/18/2022,,TRUE,65,975
1621,Enterprise,12/6/2023,,TRUE,92,9108
1622,Growth,10/15/2022,,TRUE,31,465
1623,Pro,9/18/2023,,TRUE,117,5733
1624,Growth,6/6/2022,,TRUE,24,360
1625,Growth,7/21/2023,,TRUE,46,690
1626,Pro,3/3/2022,,TRUE,31,1519
1627,Pro,5/1/2022,,TRUE,123,6027
1628,Growth,8/29/2022,,TRUE,62,930
1629,Growth,9/27/2022,,TRUE,5,75
1630,Pro,9/16/2022,3/10/2023,FALSE,96,4704
1631,Enterprise,8/31/2022,,TRUE,50,4950
1632,Growth,7/20/2023,,TRUE,50,750
1633,Pro,4/1/2023,,TRUE,25,1225
1634,Growth,1/12/2022,6/7/2022,FALSE,32,480
1635,Pro,3/17/2023,,TRUE,114,5586
1636,Pro,8/31/2022,12/4/2022,FALSE,137,6713
1637,Growth,7/19/2023,,TRUE,59,885
1638,Pro,4/21/2022,2/26/2023,FALSE,123,6027
1639,Growth,4/16/2022,,TRUE,38,570
1640,Growth,2/18/2023,,TRUE,62,930
1641,Pro,10/26/2022,,TRUE,21,1029
1642,Growth,8/7/2023,,TRUE,63,945
1643,Pro,9/18/2022,,TRUE,72,3528
1644,Growth,8/1/2022,,TRUE,12,180
1645,Pro,3/19/2023,,TRUE,41,2009
1646,Growth,1/24/2022,,TRUE,17,255
1647,Growth,3/25/2022,,TRUE,54,810
1648,Pro,5/17/2023,,TRUE,149,7301
1649,Growth,1/4/2023,,TRUE,45,675
1650,Enterprise,8/7/2022,,TRUE,23,2277
1651,Pro,5/12/2022,3/21/2023,FALSE,119,5831
1652,Growth,2/7/2023,,TRUE,11,165
1653,Enterprise,4/30/2023,,TRUE,47,4653
1654,Growth,5/19/2023,,TRUE,43,645
1655,Growth,11/21/2023,9/3/2024,FALSE,17,255
1656,Growth,2/23/2023,8/31/2023,FALSE,10,150
1657,Enterprise,11/4/2022,,TRUE,19,1881
1658,Pro,12/12/2022,,TRUE,122,5978
1659,Pro,2/24/2022,,TRUE,147,7203
1660,Pro,10/12/2023,,TRUE,68,3332
1661,Pro,7/29/2023,2/22/2024,FALSE,120,5880
1662,Pro,2/27/2023,,TRUE,18,882
1663,Growth,5/6/2022,4/8/2023,FALSE,67,1005
1664,Growth,9/9/2022,,TRUE,34,510
1665,Growth,8/3/2023,,TRUE,30,450
1666,Enterprise,7/30/2022,,TRUE,48,4752
1667,Pro,12/5/2023,7/12/2024,FALSE,71,3479
1668,Pro,10/29/2023,,TRUE,119,5831
1669,Growth,10/1/2022,,TRUE,6,90
1670,Growth,12/29/2022,,TRUE,11,165
1671,Enterprise,2/14/2023,,TRUE,50,4950
1672,Growth,2/12/2022,,TRUE,42,630
1673,Pro,8/24/2022,,TRUE,132,6468
1674,Growth,10/21/2023,,TRUE,12,180
1675,Pro,11/27/2022,,TRUE,15,735
1676,Pro,2/8/2022,,TRUE,67,3283
1677,Pro,5/22/2022,,TRUE,150,7350
1678,Growth,11/28/2023,,TRUE,24,360
1679,Pro,6/18/2023,12/16/2023,FALSE,148,7252
1680,Growth,8/28/2022,,TRUE,44,660
1681,Enterprise,11/15/2023,,TRUE,91,9009
1682,Pro,10/18/2022,,TRUE,43,2107
1683,Growth,9/28/2022,,TRUE,10,150
1684,Pro,6/6/2023,,TRUE,53,2597
1685,Pro,12/15/2023,,TRUE,112,5488
1686,Enterprise,5/1/2023,,TRUE,8,792
1687,Growth,6/14/2022,1/16/2023,FALSE,43,645
1688,Growth,11/5/2023,,TRUE,6,90
1689,Enterprise,1/12/2022,,TRUE,84,8316
1690,Enterprise,7/22/2023,,TRUE,23,2277
1691,Growth,2/3/2023,12/29/2023,FALSE,53,795
1692,Growth,7/23/2022,11/27/2022,FALSE,9,135
1693,Growth,7/13/2023,,TRUE,50,750
1694,Growth,7/13/2023,1/7/2024,FALSE,43,645
1695,Growth,6/6/2022,,TRUE,66,990
1696,Growth,1/23/2022,,TRUE,26,390
1697,Enterprise,3/18/2022,5/12/2022,FALSE,95,9405
1698,Growth,5/11/2023,,TRUE,70,1050
1699,Pro,1/13/2022,,TRUE,118,5782
1700,Pro,10/12/2022,,TRUE,46,2254
1701,Pro,10/31/2022,,TRUE,131,6419
1702,Pro,3/26/2022,,TRUE,51,2499
1703,Pro,7/31/2022,,TRUE,92,4508
1704,Enterprise,5/27/2022,,TRUE,95,9405
1705,Pro,10/24/2023,,TRUE,15,735
1706,Growth,4/17/2023,,TRUE,29,435
1707,Growth,10/28/2022,,TRUE,40,600
1708,Enterprise,3/4/2023,,TRUE,61,6039
1709,Pro,11/16/2023,,TRUE,143,7007
1710,Enterprise,1/9/2023,,TRUE,76,7524
1711,Growth,11/8/2023,,TRUE,57,855
1712,Growth,10/15/2023,,TRUE,27,405
1713,Growth,10/26/2022,,TRUE,33,495
1714,Growth,3/24/2022,10/21/2022,FALSE,14,210
1715,Pro,7/21/2023,,TRUE,31,1519
1716,Enterprise,7/21/2023,,TRUE,67,6633
1717,Pro,4/14/2023,,TRUE,117,5733
1718,Growth,3/5/2022,,TRUE,56,840
1719,Pro,2/15/2022,,TRUE,62,3038
1720,Pro,10/3/2022,,TRUE,123,6027
1721,Pro,7/22/2023,3/18/2024,FALSE,147,7203
1722,Pro,4/13/2022,11/29/2022,FALSE,132,6468
1723,Pro,4/7/2023,,TRUE,93,4557
1724,Growth,6/29/2023,,TRUE,12,180
1725,Pro,1/19/2023,,TRUE,145,7105
1726,Pro,1/12/2023,,TRUE,99,4851
1727,Growth,11/23/2022,8/30/2023,FALSE,34,510
1728,Growth,11/5/2022,,TRUE,43,645
1729,Growth,4/22/2023,,TRUE,53,795
1730,Growth,11/18/2023,,TRUE,67,1005
1731,Enterprise,3/30/2022,,TRUE,6,594
1732,Growth,2/9/2022,,TRUE,13,195
1733,Growth,8/20/2023,,TRUE,48,720
1734,Growth,12/25/2023,,TRUE,64,960
1735,Growth,4/11/2023,,TRUE,60,900
1736,Pro,3/22/2022,,TRUE,35,1715
1737,Pro,10/25/2023,,TRUE,137,6713
1738,Growth,1/22/2023,,TRUE,19,285
1739,Enterprise,2/18/2022,,TRUE,87,8613
1740,Growth,7/29/2022,,TRUE,44,660
1741,Pro,10/22/2022,4/20/2023,FALSE,88,4312
1742,Enterprise,3/1/2023,,TRUE,63,6237
1743,Pro,8/2/2022,,TRUE,69,3381
1744,Enterprise,8/3/2023,,TRUE,25,2475
1745,Enterprise,6/30/2023,,TRUE,10,990
1746,Enterprise,7/29/2023,4/24/2024,FALSE,74,7326
1747,Growth,1/7/2022,,TRUE,41,615
1748,Pro,6/2/2022,,TRUE,141,6909
1749,Enterprise,3/28/2023,,TRUE,20,1980
1750,Enterprise,1/13/2023,,TRUE,29,2871
1751,Enterprise,7/21/2022,,TRUE,95,9405
1752,Enterprise,11/8/2022,,TRUE,82,8118
1753,Pro,9/6/2022,,TRUE,29,1421
1754,Growth,6/6/2023,,TRUE,47,705
1755,Growth,3/22/2022,,TRUE,68,1020
1756,Growth,8/17/2022,,TRUE,17,255
1757,Growth,10/24/2023,,TRUE,44,660
1758,Growth,4/23/2023,,TRUE,55,825
1759,Growth,8/31/2022,,TRUE,46,690
1760,Growth,1/19/2022,,TRUE,43,645
1761,Enterprise,11/5/2023,,TRUE,89,8811
1762,Growth,7/15/2022,,TRUE,38,570
1763,Growth,9/2/2023,6/22/2024,FALSE,45,675
1764,Pro,4/21/2023,7/30/2023,FALSE,99,4851
