customer_id,month,logins,tickets_raised,feature_usage_score
1581,2023-02-25,996,465,11.649584648139866
1581,2023-03-27,983,512,3.8587836736546643
1582,2022-12-12,181,98,82.86353629177742
1582,2023-01-11,203,103,53.93712212472048
1582,2023-02-10,209,88,15.54318279355298
1583,2022-02-28,1072,482,40.4721420132224
1583,2022-03-30,1023,469,53.32178990356986
1583,2022-04-29,1064,396,84.38269129247145
1583,2022-05-29,891,411,76.0631987797208
1583,2022-06-28,748,487,92.6660881108099
1583,2022-07-28,806,406,4.003288958393969
1583,2022-08-27,696,315,19.685329416106523
1583,2022-09-26,708,326,3.6042800295332023
1583,2022-10-26,638,285,56.87066464657822
1583,2022-11-25,539,320,26.43800990063302
1583,2022-12-25,533,250,21.69910521607723
1583,2023-01-24,414,237,20.118199601664323
1584,2023-03-06,204,110,14.360565614551312
1585,2022-03-05,463,229,28.159257507954948
1585,2022-04-04,577,244,55.032436936268226
1585,2022-05-04,448,223,72.97284470558041
1585,2022-06-03,520,236,77.68373873098014
1585,2022-07-03,530,266,85.62946803549637
1585,2022-08-02,581,256,29.970931384680664
1585,2022-09-01,491,270,81.94139918393041
1585,2022-10-01,447,268,20.170356149422375
1585,2022-10-31,517,254,46.13828273118299
1585,2022-11-30,455,242,9.921644263663898
1585,2022-12-30,463,249,34.440756490860224
1585,2023-01-29,433,231,25.1046731946982
1586,2022-09-17,216,109,54.40769629576897
1586,2022-10-17,207,122,82.03660627684583
1586,2022-11-16,250,144,25.557800691030184
1586,2022-12-16,274,148,97.52901402779975
1587,2023-08-10,233,112,96.5796397859197
1588,2022-03-05,208,105,42.58685009729535
1588,2022-04-04,211,90,99.00200779679504
1588,2022-05-04,203,98,34.76287156450719
1588,2022-06-03,173,121,39.35402494564746
1588,2022-07-03,150,90,12.060548362116986
1588,2022-08-02,180,79,10.447309033444308
1588,2022-09-01,162,91,50.528741649008666
1588,2022-10-01,152,72,87.43679149119959
1588,2022-10-31,166,85,49.942537025630386
1588,2022-11-30,140,70,16.047097749550854
1588,2022-12-30,143,72,17.912493859460465
1588,2023-01-29,149,61,12.833472373309618
1588,2023-02-28,130,65,47.81348361826441
1588,2023-03-30,110,61,42.20813089389524
1588,2023-04-29,108,62,81.51005783032598
1588,2023-05-29,106,51,79.54741160334395
1588,2023-06-28,106,56,35.23176725949641
1589,2023-10-07,153,106,26.12184412044174
1590,2022-12-13,432,253,36.56498754427109
1590,2023-01-12,484,283,42.49057800328947
1590,2023-02-11,411,247,39.52573182375894
1590,2023-03-13,460,236,33.465311519444576
1590,2023-04-12,494,259,50.832194733301336
1590,2023-05-12,494,224,32.083240065933246
1590,2023-06-11,452,276,51.45177253067106
1591,2023-01-24,174,122,62.32287685943233
1591,2023-02-23,231,107,35.15606706438721
1591,2023-03-25,217,131,96.27907060525057
1591,2023-04-24,306,138,75.44926089559128
1591,2023-05-24,325,148,32.479251918728856
1592,2022-12-29,815,560,86.59071896416354
1592,2023-01-28,1041,465,23.244623253652453
1592,2023-02-27,1080,511,87.5289688047957
1592,2023-03-29,891,452,60.089312558125876
1592,2023-04-28,1174,480,46.67873212367994
1593,2022-11-20,930,534,58.17107547525342
1593,2022-12-20,884,558,95.26412234045443
1593,2023-01-19,1098,477,58.71332135039072
1593,2023-02-18,925,540,52.700706630492846
1593,2023-03-20,962,549,28.25488075158774
1594,2022-11-18,517,226,21.98168559869451
1594,2022-12-18,573,304,96.65553163414651
1594,2023-01-17,629,277,56.27058388792935
1594,2023-02-16,795,398,49.743121620804786
1595,2023-11-04,218,102,27.95473275395024
1596,2022-04-18,496,253,91.8340341902676
1596,2022-05-18,494,246,53.58170041603226
1596,2022-06-17,584,256,94.90518230901795
1596,2022-07-17,487,278,7.6319685988236685
1596,2022-08-16,514,250,20.334641874558468
1596,2022-09-15,525,257,12.05948655695208
1596,2022-10-15,486,221,5.799783562283278
1596,2022-11-14,576,229,17.020134949882614
1596,2022-12-14,505,284,89.96957726957197
1596,2023-01-13,388,270,15.674059172698819
1596,2023-02-12,501,262,74.27401817866179
1596,2023-03-14,609,277,12.938551374743401
1596,2023-04-13,475,258,55.902120067331616
1596,2023-05-13,521,257,83.10331035758824
1596,2023-06-12,467,241,74.92928587435645
1596,2023-07-12,492,256,52.51608500296477
1596,2023-08-11,557,223,74.44943377004925
1596,2023-09-10,538,227,17.270315149565874
1596,2023-10-10,516,229,94.7343361336724
1597,2022-08-20,214,98,54.937062774273635
1597,2022-09-19,225,108,17.312135332533273
1597,2022-10-19,197,94,54.38558983749431
1597,2022-11-18,201,113,11.757083247747257
1597,2022-12-18,172,94,25.661975376632128
1597,2023-01-17,175,101,4.458757808222336
1597,2023-02-16,204,83,94.78709526685321
1597,2023-03-18,166,108,71.6183908884722
1597,2023-04-17,186,84,10.865265050662709
1597,2023-05-17,173,108,83.6131553277863
1597,2023-06-16,191,94,7.531649853587208
1597,2023-07-16,216,88,64.62999742554463
1597,2023-08-15,196,101,72.62102419197363
1597,2023-09-14,217,90,25.52380980248844
1598,2023-10-07,213,79,21.791621777938907
1599,2022-07-20,950,484,84.90875139138312
1599,2022-08-19,925,512,75.71549263148229
1599,2022-09-18,977,516,6.129285209891
1599,2022-10-18,1186,386,71.32975733723703
1599,2022-11-17,887,578,31.984091657883795
1599,2022-12-17,814,517,60.734029890709266
1599,2023-01-16,1071,415,37.05939247864893
1599,2023-02-15,949,544,67.6218186128036
1599,2023-03-17,934,582,83.04979190803044
1599,2023-04-16,930,513,58.696890913104546
1599,2023-05-16,1098,491,86.6057279450634
1599,2023-06-15,998,545,83.73796374334152
1599,2023-07-15,917,487,16.89079292534805
1599,2023-08-14,1005,476,71.28006652845768
1599,2023-09-13,1034,494,62.70966500107817
1600,2022-11-30,196,96,33.87051447783402
1600,2022-12-30,217,108,81.14901703633635
1600,2023-01-29,252,102,9.292106078368423
1600,2023-02-28,237,121,47.19302341397494
1600,2023-03-30,215,131,26.101456849616845
1600,2023-04-29,230,123,68.50717598830873
1600,2023-05-29,299,134,12.987268981135314
1600,2023-06-28,216,123,38.8471346229779
1600,2023-07-28,267,136,56.937738069358964
1600,2023-08-27,386,150,20.69744069694981
1601,2022-06-13,981,558,58.977987017993094
1601,2022-07-13,1102,512,63.57784391432864
1601,2022-08-12,1120,557,50.490789622350704
1601,2022-09-11,1034,532,31.78071965644599
1601,2022-10-11,1069,493,4.941461749680576
1601,2022-11-10,1030,565,5.785511973229774
1601,2022-12-10,1100,531,62.40740257365538
1601,2023-01-09,850,495,97.78784583828283
1601,2023-02-08,1029,415,99.47552449301801
1601,2023-03-10,1004,532,46.53926269672595
1601,2023-04-09,991,601,62.97101348989344
1601,2023-05-09,931,542,74.25013235242717
1601,2023-06-08,1144,516,25.187966486993307
1601,2023-07-08,1022,462,47.01016641889012
1602,2022-11-14,201,94,35.23462273811002
1602,2022-12-14,192,88,90.52717251238569
1602,2023-01-13,183,87,43.0261226982934
1602,2023-02-12,127,69,91.54530478254298
1602,2023-03-14,134,72,14.594873614917558
1602,2023-04-13,134,59,36.818112669089544
1602,2023-05-13,111,46,89.38746833187727
1602,2023-06-12,100,54,59.11719153212201
1603,2022-12-05,215,80,26.356949172373167
1603,2023-01-04,214,106,86.56644630303774
1603,2023-02-03,216,109,31.04835693835366
1603,2023-03-05,230,117,85.97972427659579
1603,2023-04-04,224,113,92.57108408071332
1603,2023-05-04,207,113,99.96658394827979
1604,2023-08-14,203,106,24.396212120286698
1605,2022-09-09,402,259,47.08518598428635
1605,2022-10-09,453,256,28.923078567517912
1605,2022-11-08,514,274,15.71805383516095
1605,2022-12-08,483,258,8.66490019329299
1605,2023-01-07,490,238,37.878810721832814
1605,2023-02-06,575,285,64.2372628167884
1605,2023-03-08,366,214,40.083762033461426
1605,2023-04-07,547,238,89.70453597577519
1605,2023-05-07,584,239,61.39623968320147
1606,2023-12-23,217,109,62.83960697647102
1606,2024-01-22,166,104,26.363535297821738
1606,2024-02-21,177,106,88.8251547263977
1606,2024-03-22,184,107,21.310744614898226
1606,2024-04-21,167,102,89.18034497338621
1607,2022-11-04,195,99,33.0270609865004
1607,2022-12-04,214,96,83.02044566277472
1607,2023-01-03,242,93,26.810574652453223
1607,2023-02-02,216,107,12.0217084211655
1607,2023-03-04,194,94,28.157642848652507
1607,2023-04-03,200,97,66.31357089269758
1607,2023-05-03,189,86,86.25554979114716
1607,2023-06-02,200,100,18.773747088738034
1607,2023-07-02,188,108,92.44999499969143
1607,2023-08-01,198,93,64.95041988032537
1607,2023-08-31,162,110,5.530688042192178
1607,2023-09-30,191,109,65.29433940296461
1607,2023-10-30,197,96,5.217647039815865
1607,2023-11-29,230,112,96.02524643951178
1607,2023-12-29,218,111,15.478080229783764
1607,2024-01-28,200,106,30.491885269329345
1607,2024-02-27,175,121,40.272708687071834
1608,2022-07-19,515,207,2.28567506290287
1608,2022-08-18,491,249,95.1312978174718
1608,2022-09-17,403,226,61.1159648465591
1608,2022-10-17,402,180,6.379675236540039
1608,2022-11-16,322,209,14.233618402446169
1608,2022-12-16,205,152,70.90186661359068
1608,2023-01-15,277,121,33.75714781328559
1608,2023-02-14,267,130,67.64143123913773
1609,2022-03-29,1028,458,41.34968947517561
1609,2022-04-28,886,493,27.465644874632222
1609,2022-05-28,976,434,46.39801662806341
1609,2022-06-27,869,378,86.44989877685327
1609,2022-07-27,906,375,13.947708471417242
1609,2022-08-26,758,431,43.22163579319411
1609,2022-09-25,716,354,97.97979419161973
1609,2022-10-25,554,340,21.993520414137492
1609,2022-11-24,488,303,62.08679152809542
1609,2022-12-24,566,316,46.53284532465089
1609,2023-01-23,420,259,51.58557427901857
1610,2022-07-19,464,253,27.691080452392402
1610,2022-08-18,506,230,86.98084431854963
1610,2022-09-17,456,316,93.96053442664761
1610,2022-10-17,441,243,0.2878456511720806
1610,2022-11-16,448,218,5.845719068459799
1610,2022-12-16,478,195,20.724802528464515
1611,2023-12-16,181,115,74.39468011689233
1612,2022-03-12,185,94,29.12845121100103
1612,2022-04-11,216,105,49.51628694801319
1612,2022-05-11,240,106,87.88477590284353
1612,2022-06-10,182,87,62.94886272414198
1612,2022-07-10,214,80,24.051545186866573
1612,2022-08-09,200,89,79.34971769479512
1612,2022-09-08,190,101,47.33718596518165
1612,2022-10-08,193,90,75.76255175481992
1612,2022-11-07,178,91,63.8463791079941
1612,2022-12-07,206,116,14.257981194011549
1612,2023-01-06,207,94,56.498453855073315
1612,2023-02-05,212,109,17.088096607259786
1612,2023-03-07,204,96,13.966499991248526
1612,2023-04-06,180,97,31.349877317261754
1612,2023-05-06,213,95,92.82614992609005
1612,2023-06-05,183,98,91.2019924603287
1612,2023-07-05,198,85,74.80241419857676
1612,2023-08-04,180,91,32.87493772230011
1612,2023-09-03,219,92,79.12357232704045
1612,2023-10-03,185,106,34.83271240094011
1612,2023-11-02,242,115,72.93825420240752
1613,2023-07-23,496,245,90.02832205495508
1613,2023-08-22,523,283,21.769019219079244
1613,2023-09-21,497,232,80.74668233502103
1613,2023-10-21,473,244,84.1804993309351
1614,2023-02-28,425,261,25.960733631090793
1614,2023-03-30,428,236,92.28345797553054
1614,2023-04-29,589,248,40.096154809861076
1614,2023-05-29,434,269,42.29963163143188
1614,2023-06-28,470,279,13.038495476388402
1614,2023-07-28,465,260,34.22648957266309
1614,2023-08-27,475,295,55.690740075075325
1614,2023-09-26,607,230,54.128954342584926
1615,2023-12-31,1100,561,87.23008141166062
1616,2022-05-13,473,268,27.180045793224917
1616,2022-06-12,459,243,25.127185530022757
1616,2022-07-12,500,259,82.33272383489147
1616,2022-08-11,406,200,65.05488375770031
1616,2022-09-10,370,205,80.3752710668782
1616,2022-10-10,340,188,45.92743440165172
1616,2022-11-09,293,183,75.492374848985
1616,2022-12-09,326,151,29.19261502509879
1616,2023-01-08,236,148,23.76567272446952
1616,2023-02-07,273,127,8.548138089255774
1616,2023-03-09,335,120,31.804887612628928
1616,2023-04-08,230,126,72.23294907934397
1617,2023-06-17,177,104,10.542892138390314
1618,2022-06-16,205,109,11.269449701511736
1618,2022-07-16,188,104,80.86305025185169
1618,2022-08-15,170,76,12.72196231147853
1618,2022-09-14,171,114,48.85308048738648
1618,2022-10-14,199,86,73.20111186587519
1618,2022-11-13,239,82,77.6973121523841
1618,2022-12-13,213,102,44.419498362511355
1618,2023-01-12,204,105,61.08226350459699
1618,2023-02-11,245,89,60.20978254105073
1618,2023-03-13,202,84,73.4479733163241
1618,2023-04-12,210,77,89.48347395860219
1618,2023-05-12,243,94,30.120089131990614
1619,2022-05-09,460,258,44.459611817342406
1619,2022-06-08,493,274,0.5362053138089018
1619,2022-07-08,513,223,77.09958088265167
1619,2022-08-07,514,259,59.5827623429684
1619,2022-09-06,493,274,54.371063076054526
1619,2022-10-06,547,238,90.125667271352
1619,2022-11-05,554,236,76.24483143113068
1619,2022-12-05,526,268,74.39176054591034
1619,2023-01-04,551,230,75.39681325758164
1619,2023-02-03,428,230,67.80409059685863
1619,2023-03-05,398,242,53.9525180865121
1619,2023-04-04,450,244,69.73707584516985
1620,2022-02-18,230,101,94.48322971550708
1620,2022-03-20,206,89,41.968929525046065
1620,2022-04-19,192,120,79.810495824593
1620,2022-05-19,224,88,55.715614083866484
1620,2022-06-18,246,103,39.37003776996604
1620,2022-07-18,235,121,55.115538455547394
1620,2022-08-17,226,111,47.07352626618629
1620,2022-09-16,227,115,52.546144502650534
1620,2022-10-16,269,139,66.03037610392722
1620,2022-11-15,279,96,68.49730395316413
1620,2022-12-15,305,112,48.13164861070466
1620,2023-01-14,255,125,59.65094322515024
1620,2023-02-13,294,129,53.26517022887052
1620,2023-03-15,274,161,21.439269599697386
1621,2023-12-06,996,529,95.0791838447238
1622,2022-10-15,201,91,12.00736545420833
1622,2022-11-14,235,106,60.17508323427041
1622,2022-12-14,206,99,86.5094588189772
1622,2023-01-13,179,113,34.82758134210538
1622,2023-02-12,212,91,65.82195227109587
1622,2023-03-14,200,89,23.534334881246778
1622,2023-04-13,201,106,43.795165347159184
1622,2023-05-13,182,85,18.002344840291016
1622,2023-06-12,229,107,45.486520317065306
1622,2023-07-12,229,100,49.32858400160035
1622,2023-08-11,196,90,10.673923507501327
1622,2023-09-10,191,88,65.4143692488234
1622,2023-10-10,217,94,87.8236585031845
1622,2023-11-09,177,85,14.942933432195105
1623,2023-09-18,448,292,79.63379339305857
1623,2023-10-18,528,260,52.893601785680076
1624,2022-06-06,177,91,36.00658517644453
1624,2022-07-06,188,81,29.16212345010727
1624,2022-08-05,205,107,47.267576606210085
1624,2022-09-04,191,99,60.45336788697888
1624,2022-10-04,186,99,78.6662945182506
1624,2022-11-03,173,81,71.96291559487175
1624,2022-12-03,216,113,77.64517505088378
1624,2023-01-02,226,95,86.40427312413557
1624,2023-02-01,240,77,79.50730157166348
1624,2023-03-03,194,119,0.7666767633769611
1624,2023-04-02,207,98,71.87720243925845
1624,2023-05-02,221,105,60.846632453523085
1624,2023-06-01,202,129,89.02917566097639
1624,2023-07-01,220,94,64.9233361982038
1624,2023-07-31,209,100,3.4353870685935872
1624,2023-08-30,213,93,53.578019960635736
1625,2023-07-21,225,113,90.54093893060924
1626,2022-03-03,456,278,73.65644095515566
1626,2022-04-02,505,261,12.463796849558339
1626,2022-05-02,627,255,16.498921218231988
1626,2022-06-01,437,317,13.807164781308268
1626,2022-07-01,569,288,45.97830798750445
1626,2022-07-31,558,235,89.02404289997853
1626,2022-08-30,568,310,9.428085804442432
1626,2022-09-29,465,285,15.950242089997225
1626,2022-10-29,628,391,1.2414386370885322
1626,2022-11-28,524,296,1.3994988461976443
1626,2022-12-28,683,319,7.519223849185619
1626,2023-01-27,706,375,67.07135715218263
1626,2023-02-26,806,453,54.94489153731779
1626,2023-03-28,816,352,47.50370025858346
1626,2023-04-27,729,330,11.200461976032372
1626,2023-05-27,822,339,51.53980449546324
1627,2022-05-01,530,225,94.43549363331081
1627,2022-05-31,479,237,8.399387684907623
1627,2022-06-30,444,277,74.8784337145087
1627,2022-07-30,511,236,87.21638372787963
1627,2022-08-29,528,279,47.40405677017726
1627,2022-09-28,466,212,59.64358641548074
1627,2022-10-28,531,262,99.30249720466313
1627,2022-11-27,461,271,46.28441408396068
1627,2022-12-27,473,247,76.70828087785388
1627,2023-01-26,375,276,38.15474845301132
1627,2023-02-25,516,241,31.08219720794747
1627,2023-03-27,417,251,77.36651428171119
1628,2022-08-29,236,90,29.320112599100224
1628,2022-09-28,186,124,68.4618148908837
1628,2022-10-28,218,111,47.47755155506067
1628,2022-11-27,182,80,90.87652159885987
1628,2022-12-27,202,94,31.151206066663462
1628,2023-01-26,241,96,72.43964718272838
1628,2023-02-25,170,107,57.93409265461137
1629,2022-09-27,205,111,2.1336878689998784
1629,2022-10-27,241,131,49.77016054380513
1629,2022-11-26,214,144,99.49461974837081
1629,2022-12-26,249,147,94.7460891310247
1629,2023-01-25,298,150,17.883284112270903
1630,2022-09-16,500,275,29.61494306528383
1630,2022-10-16,423,205,66.44399621144328
1630,2022-11-15,430,219,3.7900969208672364
1630,2022-12-15,354,154,61.89092274904938
1630,2023-01-14,339,159,96.3121556068083
1630,2023-02-13,270,133,89.63057381309243
1631,2022-08-31,851,626,95.44725770075163
1631,2022-09-30,949,474,28.740713706067023
1631,2022-10-30,914,493,20.4448638284371
1631,2022-11-29,982,596,64.53805023604696
1631,2022-12-29,986,543,23.02864629520479
1631,2023-01-28,982,519,84.88560654458072
1632,2023-07-20,221,112,81.83055702700574
1633,2023-04-01,580,279,30.81287746013055
1633,2023-05-01,661,273,78.15506122590848
1633,2023-05-31,719,403,75.27980343081208
1634,2022-01-12,206,102,2.04058820061358
1634,2022-02-11,235,121,15.996450240494598
1634,2022-03-13,222,130,30.503707600402276
1634,2022-04-12,274,141,4.332675692446541
1634,2022-05-12,306,150,69.05565653849085
1635,2023-03-17,483,221,39.77303228306729
1636,2022-08-31,500,247,46.212066698004804
1636,2022-09-30,422,254,36.74450635216417
1636,2022-10-30,536,221,35.881155220233865
1636,2022-11-29,487,252,27.189382048596777
1637,2023-07-19,179,92,22.09882564991428
1638,2022-04-21,495,245,5.378818258818063
1638,2022-05-21,464,255,91.98185293641544
1638,2022-06-20,512,265,21.53162021998233
1638,2022-07-20,593,276,21.123713877718465
1638,2022-08-19,660,322,65.97286693434391
1638,2022-09-18,622,279,8.501242389159923
1638,2022-10-18,641,371,17.33656378411459
1638,2022-11-17,745,345,79.38738337065807
1638,2022-12-17,753,360,93.84482545462987
1638,2023-01-16,642,440,48.76415145076285
1639,2022-04-16,185,89,77.1404998173973
1639,2022-05-16,206,76,47.89643577385188
1639,2022-06-15,218,102,22.937246256238243
1639,2022-07-15,201,83,15.173034996366797
1639,2022-08-14,197,100,41.304743174241224
1639,2022-09-13,198,92,27.007825483714697
1639,2022-10-13,194,86,49.45169170939596
1639,2022-11-12,157,107,56.924802319674015
1639,2022-12-12,195,105,9.723170504750955
1640,2023-02-18,189,110,90.91019453041508
1641,2022-10-26,491,240,2.4752787339250237
1641,2022-11-25,430,249,61.595660547401025
1641,2022-12-25,519,296,60.29116390068962
1641,2023-01-24,574,267,24.236222909450866
1642,2023-08-07,204,119,86.85027215982177
1643,2022-09-18,513,228,56.97877165624084
1643,2022-10-18,349,230,35.294617003787884
1643,2022-11-17,497,241,29.398288443898124
1643,2022-12-17,431,196,35.28632989546499
1643,2023-01-16,374,206,42.69124254283484
1643,2023-02-15,407,148,11.712730349331046
1643,2023-03-17,363,182,0.9158404654361019
1643,2023-04-16,355,169,35.04674064141474
1643,2023-05-16,278,142,59.59877223413274
1643,2023-06-15,260,129,79.59473857821983
1643,2023-07-15,239,136,66.22653414192143
1644,2022-08-01,189,95,4.863099947145244
1644,2022-08-31,207,117,48.79435340807435
1644,2022-09-30,259,102,96.11012865299234
1644,2022-10-30,190,121,26.4962563349036
1644,2022-11-29,245,98,30.232035662090894
1644,2022-12-29,247,127,6.377969570407782
1644,2023-01-28,206,136,17.500421754217854
1644,2023-02-27,295,149,12.295881655082773
1644,2023-03-29,256,142,47.472565738164654
1644,2023-04-28,326,129,50.93854875203938
1644,2023-05-28,275,141,63.987689836581005
1645,2023-03-19,494,287,20.54196873717159
1645,2023-04-18,700,332,56.926265656011445
1646,2022-01-24,197,86,56.24604980844066
1646,2022-02-23,217,106,30.95904704864466
1646,2022-03-25,234,92,13.068864560623815
1646,2022-04-24,187,103,85.44594770627447
1646,2022-05-24,202,99,56.89468428108307
1646,2022-06-23,182,101,70.64350046565212
1646,2022-07-23,189,105,74.62919555236745
1646,2022-08-22,191,91,38.69914368286707
1646,2022-09-21,194,103,94.42441393231609
1646,2022-10-21,198,106,23.518980704551407
1646,2022-11-20,222,95,4.598458132987959
1646,2022-12-20,179,89,49.00383694347674
1646,2023-01-19,198,81,4.462773499103956
1646,2023-02-18,213,97,48.54749796278435
1646,2023-03-20,224,111,85.18071011427205
1647,2022-03-25,203,90,58.003115141141215
1647,2022-04-24,182,96,55.901556377719054
1647,2022-05-24,218,92,76.17389100909924
1647,2022-06-23,205,86,42.529569248097744
1647,2022-07-23,176,83,94.22330718188445
1647,2022-08-22,150,72,93.87676636057503
1647,2022-09-21,120,71,45.68424536947321
1647,2022-10-21,137,69,79.77151345760872
1647,2022-11-20,134,59,16.10413754198473
1647,2022-12-20,101,63,13.745534504471957
1647,2023-01-19,128,54,71.24146797925394
1647,2023-02-18,114,47,73.7247241000833
1648,2023-05-17,442,254,70.65951159633346
1649,2023-01-04,216,106,89.58022896421551
1649,2023-02-03,230,88,62.76707588913458
1649,2023-03-05,197,100,44.10710656651422
1649,2023-04-04,207,104,64.05313925667205
1650,2022-08-07,1020,461,61.88803063789533
1650,2022-09-06,1077,441,3.3057902709982545
1650,2022-10-06,1051,480,79.71069012312225
1650,2022-11-05,970,490,45.67682125263931
1650,2022-12-05,1005,460,50.61022507442983
1650,2023-01-04,1242,627,96.13769511906683
1650,2023-02-03,921,495,39.698008536464314
1650,2023-03-05,965,451,30.703816941764284
1651,2022-05-12,494,261,95.28193975652104
1651,2022-06-11,509,257,86.78515480936788
1651,2022-07-11,453,259,33.582541706255896
1651,2022-08-10,542,196,41.28854523232642
1651,2022-09-09,537,221,62.73783684579735
1651,2022-10-09,497,263,43.26405419795793
1651,2022-11-08,516,223,28.391091377285427
1651,2022-12-08,521,250,80.16517945954566
1651,2023-01-07,527,229,65.17168662454378
1651,2023-02-06,525,255,24.751452400496643
1652,2023-02-07,180,99,39.678333340439146
1653,2023-04-30,1089,584,20.6168725917509
1654,2023-05-19,189,98,24.461848492139392
1655,2023-11-21,169,91,95.49892397056428
1655,2023-12-21,155,102,68.91898594522186
1655,2024-01-20,179,98,92.03835944014362
1655,2024-02-19,148,90,88.28306667697005
1655,2024-03-20,138,71,62.82234041216235
1655,2024-04-19,133,77,25.559468395633367
1655,2024-05-19,132,74,1.320236908386585
1655,2024-06-18,135,66,35.28963157378332
1655,2024-07-18,114,54,6.1116049605483225
1655,2024-08-17,102,45,12.864459311096365
1656,2023-02-23,197,97,81.80594151710298
1656,2023-03-25,242,100,24.01602047233885
1656,2023-04-24,218,94,22.302708699678696
1656,2023-05-24,197,104,43.55499111576968
1656,2023-06-23,202,104,78.01407976277822
1656,2023-07-23,190,123,55.21379011391097
1657,2022-11-04,888,483,28.69540886426625
1657,2022-12-04,814,447,37.4900777479959
1657,2023-01-03,811,542,63.56816225793246
1657,2023-02-02,978,507,76.57735827756667
1657,2023-03-04,1099,499,18.58643609421199
1657,2023-04-03,928,562,31.87114584884859
1657,2023-05-03,1052,514,23.106606014352483
1657,2023-06-02,1035,461,84.55318282253424
1658,2022-12-12,434,293,19.04303158439834
1658,2023-01-11,597,313,0.4899303275049838
1658,2023-02-10,609,345,84.08083510104173
1658,2023-03-12,699,319,59.400166110316924
1658,2023-04-11,786,358,26.068478750696467
1658,2023-05-11,778,372,96.15372273538286
1659,2022-02-24,446,249,69.52641955881262
1659,2022-03-26,481,282,51.884035298078466
1659,2022-04-25,507,208,86.80354067302945
1659,2022-05-25,584,307,89.30287899148051
1659,2022-06-24,586,232,72.02934344439831
1659,2022-07-24,747,261,33.58724918355184
1659,2022-08-23,502,381,95.44339169910806
1659,2022-09-22,512,294,25.70724152830197
1659,2022-10-22,604,352,44.5183817660229
1659,2022-11-21,681,376,45.10939869960394
1659,2022-12-21,705,373,18.3813079667144
1659,2023-01-20,690,289,3.764302346768844
1659,2023-02-19,642,346,78.47582748494605
1659,2023-03-21,721,330,67.03685372887843
1659,2023-04-20,677,388,29.608640733049707
1660,2023-10-12,527,234,29.03916536699348
1661,2023-07-29,530,236,10.037188740385073
1661,2023-08-28,471,199,39.8622150944884
1661,2023-09-27,496,270,83.08608558006914
1661,2023-10-27,519,233,65.18713937972656
1661,2023-11-26,494,234,80.64225357550544
1661,2023-12-26,454,268,50.157340601149855
1661,2024-01-25,482,256,76.91393333337462
1662,2023-02-27,538,248,16.096144697997516
1662,2023-03-29,440,259,33.29793365030196
1662,2023-04-28,450,284,59.646062960326006
1662,2023-05-28,478,264,89.38063202851279
1662,2023-06-27,471,241,38.21754417518674
1662,2023-07-27,459,236,79.34564047503781
1662,2023-08-26,432,258,97.47696896131401
1662,2023-09-25,420,262,5.718032088952018
1662,2023-10-25,539,260,5.170045760104635
1662,2023-11-24,499,245,41.73001864703703
1662,2023-12-24,582,239,32.48951135281698
1663,2022-05-06,197,107,37.97688496453415
1663,2022-06-05,209,102,22.967883270576216
1663,2022-07-05,213,116,94.29393820634098
1663,2022-08-04,171,96,22.013336012557883
1663,2022-09-03,207,108,71.20213319876868
1663,2022-10-03,178,93,26.12608534038089
1663,2022-11-02,234,102,86.17844733424208
1663,2022-12-02,193,95,60.33445493949008
1663,2023-01-01,175,111,76.39285224547923
1663,2023-01-31,206,109,35.309441845205605
1663,2023-03-02,198,105,47.764815140947505
1664,2022-09-09,208,93,76.84147687094935
1664,2022-10-09,237,92,57.637229035567096
1664,2022-11-08,205,107,57.45824411234508
1664,2022-12-08,209,98,98.38913182922983
1664,2023-01-07,218,89,51.6865622580405
1664,2023-02-06,203,89,77.6916525933211
1665,2023-08-03,242,110,97.88632918232233
1666,2022-07-30,861,456,18.497551012263436
1666,2022-08-29,895,515,0.11660244498120642
1666,2022-09-28,742,425,50.38486603855692
1666,2022-10-28,1006,452,78.45321329763073
1666,2022-11-27,663,487,86.46617384676468
1666,2022-12-27,817,365,79.80724456451665
1666,2023-01-26,813,425,14.135964761570596
1666,2023-02-25,761,290,45.292851500996115
1666,2023-03-27,796,347,71.06206988670381
1666,2023-04-26,572,325,48.67155309118806
1666,2023-05-26,556,282,96.7298993115724
1666,2023-06-25,435,290,92.94746280740641
1666,2023-07-25,506,257,69.33939723441132
1667,2023-12-05,478,214,38.055876009115806
1667,2024-01-04,511,281,88.70474271246177
1667,2024-02-03,430,282,94.37406005359367
1667,2024-03-04,446,285,29.498715187210077
1667,2024-04-03,496,226,75.60907264518296
1667,2024-05-03,432,270,35.94928004430038
1667,2024-06-02,509,234,31.08180307428422
1668,2023-10-29,496,246,81.80849856640256
1668,2023-11-28,524,236,71.75774244971758
1668,2023-12-28,556,239,29.766192170564977
1668,2024-01-27,424,285,13.358605122081467
1668,2024-02-26,483,240,33.416118777943325
1668,2024-03-27,542,284,32.56454505710278
1668,2024-04-26,490,276,52.03108180085475
1668,2024-05-26,470,262,16.78814832271659
1669,2022-10-01,173,106,96.07316093685982
1669,2022-10-31,211,101,12.318782029609698
1669,2022-11-30,182,113,46.29570436105791
1669,2022-12-30,256,114,23.460998607719887
1669,2023-01-29,251,119,9.904575033560814
1669,2023-02-28,242,115,39.938864683053325
1669,2023-03-30,233,122,58.55322836706929
1669,2023-04-29,226,122,65.38852577970108
1669,2023-05-29,228,103,26.823979136025955
1669,2023-06-28,286,119,10.197563801716292
