"CUSTOMER_ID","SEGMENT","INDUSTRY","COUNTRY","PLAN","MRR","SUBSCRIPTION_DURATION","CUSTOMER_STATUS","CHURN_LABEL","AVG_MONTHLY_LOGINS","AVG_TICKETS_RAISED","AVG_FEATURE_USAGE","PREDICTED_CHURN","CHURN_PROBABILITY"
1293,"Mid-Market","Media","Australia","Enterprise",1782,1086,"Active","0",967,502.47619,54.9685518645969,0,0
1294,"SMB","Financial Services/Fintech","UK","Growth",960,470,"Active","0",211,95,53.1550473836763,0,0.33
1295,"SMB","Manufacturing","Singapore","Growth",945,801,"Active","0",249.727273,128.090909,54.7203233752083,0,0.35
1296,"Enterprise","Retail","Singapore","Enterprise",1782,230,"Churned","1",928.142857,478.714286,35.8788938754628,0,0
1297,"SMB","Media","UK","Pro",2499,637,"Active","0",457,228,73.9031765098125,0,0
1298,"SMB","Retail","USA","Pro",5586,648,"Active","0",437,250,11.4326910282889,0,0
1299,"SMB","Media","USA","Pro",1666,915,"Active","0",625.333333,320.555556,50.0278417575424,0,0
1300,"Enterprise","Financial Services/Fintech","USA","Growth",75,976,"Active","0",146.6,74.9,47.2802588722654,0,0
1301,"Mid-Market","Media","Canada","Pro",5145,857,"Active","0",516.4,255.8,59.5577885787098,0,0
1302,"SMB","Financial Services/Fintech","India","Growth",960,485,"Active","0",171,91,66.1920612832094,0,0
1303,"Mid-Market","Technology","France","Enterprise",4851,929,"Active","0",963.733333,501.933333,55.1163358376743,0,0
1304,"SMB","Retail","France","Pro",6762,821,"Active","0",492.5,234.2,58.703478288377,0,0
1305,"Enterprise","Education","UK","Enterprise",495,71,"Churned","1",1023,460.666667,25.631673215173,0,0
1306,"SMB","Manufacturing","UK","Growth",90,34,"Churned","1",172,110,71.3707244385529,0,0.43
1307,"Mid-Market","Media","France","Growth",765,771,"Active","0",185,110,33.137786714197,0,0
1308,"SMB","Financial Services/Fintech","France","Growth",975,1101,"Active","0",204.454545,101.363636,56.7856856403794,0,0.34
1309,"SMB","Manufacturing","Germany","Growth",1035,889,"Active","0",191.333333,97.333333,40.5508988401669,0,0
1310,"Enterprise","Logistics","USA","Growth",615,857,"Active","0",217,114,18.8071309695384,0,0
1311,"Enterprise","Professional Services","Australia","Enterprise",5445,656,"Active","0",1042,668,36.5517732876018,0,0
1312,"SMB","Media","UK","Growth",960,446,"Active","0",192,89,10.0292312890644,0,0
1313,"SMB","Healthcare","USA","Pro",1470,602,"Active","0",634.2,303.4,34.1597186008646,0,0
1314,"SMB","Real Estate","Germany","Growth",720,596,"Active","0",192.5,89,32.8658047160546,0,0
1315,"SMB","Education","USA","Growth",1020,391,"Active","0",200,95,87.7155845688129,0,0
1316,"SMB","Technology","Singapore","Pro",2009,209,"Churned","1",636.857143,315.571429,27.1432573206564,0,0
1317,"SMB","Financial Services/Fintech","USA","Enterprise",6435,875,"Active","0",786.833333,381.166667,52.8234539862937,0,0
1318,"SMB","Financial Services/Fintech","Australia","Growth",315,390,"Active","0",226,101,37.5145924229935,0,0
1319,"SMB","Professional Services","India","Growth",330,674,"Active","0",152,76.222222,47.7783798298422,0,0
1320,"SMB","Professional Services","UK","Growth",165,832,"Active","0",144.538462,74.615385,34.4076544223613,0,0
1321,"SMB","Education","India","Enterprise",2574,743,"Active","0",740.25,380.375,51.9465769449248,0,0
1322,"SMB","Media","Germany","Pro",2744,757,"Active","0",511,251.714286,54.431546081842,0,0
1323,"Mid-Market","Retail","Japan","Enterprise",9306,973,"Active","0",736.692308,380.307692,42.3752398163185,0,0
1324,"SMB","Professional Services","UK","Growth",510,713,"Active","0",142,72,60.0271029791894,0,0
1325,"SMB","Logistics","USA","Enterprise",5940,218,"Churned","1",1280.571429,631.428571,43.0260996549386,0,0
1326,"SMB","Professional Services","UK","Enterprise",7326,623,"Active","0",996.333333,516.333333,34.5648796859996,0,0
1327,"SMB","Healthcare","France","Enterprise",7326,566,"Active","0",1001.333333,537.666667,67.7278954993072,0,0
1328,"Mid-Market","Logistics","Canada","Growth",480,574,"Active","0",188.5,112,32.5271270941705,0,0
1329,"SMB","Retail","USA","Pro",7056,607,"Active","0",550.5,256.5,48.7116895020164,0,0
1330,"SMB","Healthcare","USA","Pro",3283,1073,"Active","0",387.3125,186.6875,45.822716218604,0,0
1331,"Enterprise","Healthcare","UK","Pro",1715,1053,"Active","0",482.066667,252.933333,52.0478523037535,0,0
1332,"Enterprise","Education","Germany","Growth",405,174,"Churned","1",204.166667,101.166667,39.9465785147287,0,0.39
1333,"SMB","Professional Services","USA","Pro",5341,718,"Active","0",435,245,56.9029931077225,0,0
1334,"SMB","Manufacturing","UK","Enterprise",9108,802,"Active","0",1249.5,635,45.8022944131557,0,0.25
1335,"SMB","Logistics","USA","Pro",2891,780,"Active","0",491,236,78.0843544508678,0,0
1336,"SMB","Technology","Germany","Pro",3234,731,"Active","0",580,223,23.6429612121848,0,0
1337,"SMB","Manufacturing","Singapore","Pro",2989,1009,"Active","0",380.444444,188,49.5002893768012,0,0
1338,"SMB","Real Estate","Australia","Pro",5733,55,"Churned","1",485.5,276,45.0132319894068,0,0.32
1339,"SMB","Technology","USA","Growth",660,224,"Churned","1",253.714286,118.428571,50.9720632697854,0,0
1340,"Enterprise","Media","USA","Growth",555,824,"Active","0",241.933333,127,39.1433513018263,0,0.38
1341,"SMB","Retail","UK","Pro",5537,250,"Churned","1",367.875,176.375,64.7015805578581,0,0
1342,"SMB","Education","Australia","Growth",150,1049,"Active","0",150.111111,73.277778,49.9977347109419,0,0
1343,"Mid-Market","Manufacturing","Canada","Pro",1176,869,"Active","0",479.363636,250.090909,58.6745287615388,0,0
1344,"SMB","Professional Services","Singapore","Enterprise",990,671,"Active","0",993,532,59.1000071484752,0,0.24
1345,"SMB","Retail","Japan","Pro",3332,1012,"Active","0",630.846154,316,43.0511403776939,0,0
1346,"SMB","Healthcare","USA","Enterprise",7128,266,"Churned","1",978,475.777778,31.8647789162663,0,0
1347,"SMB","Logistics","USA","Growth",900,749,"Active","0",201.8,99.65,62.0408779024931,0,0
1348,"SMB","Real Estate","UK","Growth",405,402,"Active","0",249,127.428571,56.7600034816078,0,0
1349,"SMB","Education","UK","Growth",435,217,"Churned","1",242.714286,130.285714,63.6829770765551,0,0
1350,"SMB","Healthcare","Australia","Enterprise",9801,869,"Active","0",918,454,9.13491875399691,0,0.07
1351,"SMB","Retail","France","Enterprise",4653,898,"Active","0",986,551,71.2517222025282,0,0
1352,"Enterprise","Logistics","USA","Growth",420,497,"Active","0",213,104,0.378390599613554,0,0
1353,"SMB","Real Estate","India","Growth",840,518,"Active","0",208,106,38.0663472560333,0,0.35
1354,"SMB","Healthcare","Australia","Growth",1005,308,"Churned","1",150.909091,71.454545,41.7587002266067,0,0
1355,"Enterprise","Real Estate","Brazil","Pro",6027,485,"Active","0",497,261,97.2618114996266,0,0
1356,"SMB","Retail","Germany","Pro",4018,459,"Active","0",572,235,4.21079665160273,0,0
1357,"SMB","Professional Services","Germany","Pro",5684,1069,"Active","0",486.05,240.9,44.6538025335809,0,0
1358,"SMB","Financial Services/Fintech","USA","Enterprise",4356,662,"Active","0",997.5,504.333333,36.620941496046,0,0
1359,"Mid-Market","Media","France","Pro",3381,662,"Active","0",504.8,254.8,76.1922231268438,0,0
1360,"SMB","Media","USA","Growth",195,505,"Active","0",193,91,81.0081347674161,0,0
1361,"Mid-Market","Healthcare","Germany","Growth",390,450,"Active","0",231,105,17.4564102947318,0,0.34
1362,"Enterprise","Healthcare","USA","Enterprise",990,983,"Active","0",978.882353,501.176471,56.2106687287391,0,0
1363,"SMB","Media","USA","Pro",4116,1064,"Active","0",374.666667,181.666667,54.537377675692,0,0
1364,"SMB","Manufacturing","USA","Growth",450,507,"Active","0",242,107,44.2844199619967,0,0.34
1365,"SMB","Professional Services","USA","Growth",705,790,"Active","0",251.666667,120.222222,45.8560933794633,1,0.54
1366,"SMB","Media","UK","Pro",4263,567,"Active","0",486,202,33.6921410660314,0,0.19
1367,"SMB","Media","Brazil","Growth",990,564,"Active","0",184,106,59.8936876726997,0,0
1368,"SMB","Logistics","UK","Pro",3969,459,"Active","0",459,242,19.4855372104536,0,0
1369,"Mid-Market","Healthcare","France","Pro",7203,783,"Active","0",371.454545,188,52.6319113277135,0,0
1370,"SMB","Real Estate","USA","Growth",540,440,"Active","0",186,104,30.335299090694,1,0.52
1371,"Enterprise","Logistics","Canada","Pro",4312,1081,"Active","0",492.857143,247.142857,51.8711487115138,0,0
1372,"Mid-Market","Healthcare","USA","Growth",930,1003,"Active","0",246.588235,122.294118,49.488421774071,0,0.28
1373,"SMB","Media","USA","Growth",435,922,"Active","0",256.461538,117.461538,35.9791748374003,0,0.36
1374,"Mid-Market","Education","USA","Growth",840,294,"Churned","1",194.2,99.9,34.8215932608028,0,0
1375,"SMB","Financial Services/Fintech","UK","Pro",1764,916,"Active","0",480.4,253.2,60.9176883843226,0,0
1376,"Mid-Market","Healthcare","USA","Pro",6860,1085,"Active","0",359.3,194.2,52.6851272247966,0,0.26
1377,"SMB","Financial Services/Fintech","Singapore","Growth",705,769,"Active","0",180,104,83.7357334954609,0,0
1378,"SMB","Technology","UK","Enterprise",693,523,"Active","0",1098,493,57.7047097260758,0,0
1379,"Mid-Market","Professional Services","India","Growth",255,611,"Active","0",176.333333,100.666667,69.1866800347168,0,0.28
1380,"SMB","Media","Brazil","Pro",3871,711,"Active","0",349.6,192.4,54.7379754078558,0,0.32
1381,"Mid-Market","Real Estate","Germany","Pro",4018,556,"Active","0",534,234,37.9929591232047,0,0.16
1382,"SMB","Manufacturing","Singapore","Pro",7105,478,"Active","0",441,262,85.5186313283477,0,0.12
1383,"SMB","Real Estate","USA","Growth",525,597,"Active","0",208,92,54.2800755968055,0,0
1384,"SMB","Logistics","India","Growth",780,571,"Active","0",217,95.5,58.4233261117878,1,0.57
1385,"Enterprise","Financial Services/Fintech","USA","Growth",945,315,"Churned","1",146.6,77.9,47.5450660094294,0,0
1386,"SMB","Logistics","Canada","Growth",450,959,"Active","0",207.37037,102.555556,47.9970450507085,0,0
1387,"Mid-Market","Education","Australia","Enterprise",1782,997,"Active","0",716.703704,375.888889,56.2429141825982,0,0
1388,"Mid-Market","Technology","Singapore","Growth",135,843,"Active","0",240.238095,122.52381,41.0375417023885,0,0
1389,"Enterprise","Real Estate","Singapore","Growth",570,704,"Active","0",154.133333,75.2,50.0450969846234,0,0
1390,"Mid-Market","Real Estate","USA","Growth",900,642,"Active","0",200.166667,98.583333,62.7750546648604,0,0
1391,"SMB","Education","UK","Pro",2548,404,"Active","0",606.666667,324,33.8472198181042,0,0
1392,"Enterprise","Media","France","Pro",588,610,"Active","0",492.888889,249.777778,46.8493495680488,0,0
1393,"Mid-Market","Healthcare","Germany","Growth",585,378,"Active","0",197,92,5.24980334008168,1,0.62
1394,"Mid-Market","Financial Services/Fintech","USA","Growth",810,923,"Active","0",201.5,96.666667,53.8865762025052,0,0.24
1395,"SMB","Financial Services/Fintech","UK","Pro",2450,327,"Churned","1",362.5,189.7,43.1672132918849,0,0
1396,"SMB","Professional Services","India","Growth",915,1072,"Active","0",203.235294,99.294118,57.1845756757438,0,0
1397,"SMB","Professional Services","France","Pro",3430,801,"Active","0",635.857143,298.285714,67.1787911441389,0,0
1398,"SMB","Professional Services","UK","Enterprise",9702,1052,"Active","0",1019.133333,500.733333,54.883068461554,0,0
1399,"SMB","Financial Services/Fintech","France","Growth",345,997,"Active","0",198,102.583333,46.3034364794977,0,0
1400,"SMB","Healthcare","Australia","Growth",120,1086,"Active","0",199.642857,101.071429,54.5120504179374,0,0.2
1401,"SMB","Media","Singapore","Growth",1005,499,"Active","0",206,101,27.6977251102799,0,0
1402,"SMB","Technology","Australia","Enterprise",1386,593,"Active","0",1257.5,611.5,43.5915443488289,0,0
1403,"SMB","Technology","UK","Pro",3332,50,"Churned","1",596,292.5,45.3803042826588,0,0
1404,"SMB","Education","India","Growth",840,165,"Churned","1",142.833333,77.166667,35.6709420913329,0,0
1405,"Mid-Market","Retail","USA","Growth",945,902,"Active","0",145.636364,72.454545,49.0007797928341,0,0
1406,"SMB","Manufacturing","Singapore","Pro",3920,1013,"Active","0",390.846154,188.846154,42.4268481494376,0,0
1407,"SMB","Healthcare","Germany","Growth",1050,514,"Active","0",204,93,46.1570345372625,0,0
1408,"SMB","Retail","Japan","Growth",570,606,"Active","0",190.666667,105.333333,39.4863128374043,0,0
1409,"SMB","Logistics","USA","Pro",539,435,"Active","0",425,255,24.0514744594066,0,0
1410,"Mid-Market","Professional Services","Germany","Pro",7007,411,"Active","0",547,230,23.4717061248835,0,0
1411,"Mid-Market","Logistics","India","Growth",450,880,"Active","0",199.333333,97.133333,48.7000557540175,0,0
1412,"SMB","Technology","Germany","Growth",945,879,"Active","0",199.642857,102.928571,45.0308461734427,0,0
1413,"SMB","Manufacturing","USA","Enterprise",9108,904,"Active","0",763.571429,356.357143,57.1162816452543,0,0.48
1414,"Enterprise","Retail","USA","Growth",840,761,"Active","0",269.5,128.375,40.8940227345884,0,0.38
1415,"SMB","Real Estate","Australia","Pro",2989,464,"Active","0",425,263,34.7452751626874,0,0
1416,"SMB","Media","UK","Pro",1519,677,"Active","0",618,313,52.9206359675135,0,0
1417,"SMB","Manufacturing","France","Growth",375,168,"Churned","1",258.8,125.8,56.5528252590167,1,0.53
1418,"SMB","Financial Services/Fintech","UK","Pro",5047,1063,"Active","0",617.823529,313.529412,53.714964254374,0,0
1419,"SMB","Manufacturing","India","Growth",450,474,"Active","0",181,116,10.430814887604,0,0
1420,"SMB","Education","UK","Pro",4508,423,"Active","0",585,210,21.8038591983396,0,0
1421,"SMB","Financial Services/Fintech","USA","Pro",4802,539,"Active","0",569.5,327.75,28.3027481047383,0,0
1422,"SMB","Retail","USA","Enterprise",9702,273,"Churned","1",1249.111111,645,59.29153036852,0,0
1423,"SMB","Logistics","Australia","Pro",1372,627,"Active","0",344.363636,190,55.7440604214591,0,0.2
1424,"SMB","Media","Canada","Growth",315,1026,"Active","0",144.304348,74.956522,42.6332544926987,0,0
1425,"SMB","Education","Canada","Growth",195,911,"Active","0",151,75.555556,51.9057896337333,0,0
1426,"SMB","Manufacturing","France","Growth",930,263,"Churned","1",196.111111,97.333333,45.197118927485,0,0
1427,"SMB","Technology","UK","Enterprise",9603,437,"Active","0",996,479,36.4496084096473,0,0
1428,"Mid-Market","Financial Services/Fintech","Brazil","Enterprise",6237,871,"Active","0",1254.8,620.333333,60.3177233473224,0,0
1429,"SMB","Retail","Japan","Growth",690,719,"Active","0",191.777778,99.333333,40.3523019803002,0,0
1430,"SMB","Retail","USA","Growth",885,1045,"Active","0",193.166667,98.833333,52.6690470534144,0,0.41
1431,"SMB","Real Estate","Singapore","Growth",315,399,"Active","0",233,107,61.3029235179907,0,0
1432,"SMB","Logistics","Germany","Enterprise",3762,390,"Active","0",894,455,6.47875619640816,0,0
1433,"SMB","Professional Services","Canada","Growth",825,442,"Active","0",213,114.5,53.4877603954921,0,0
1434,"SMB","Education","Australia","Pro",392,332,"Churned","1",634.454545,309.818182,60.5852914812748,0,0
1435,"Mid-Market","Technology","India","Growth",525,1102,"Active","0",203.117647,102.058824,45.2657408481639,0,0
1436,"Enterprise","Logistics","Japan","Growth",420,878,"Active","0",194.333333,103.444444,44.3512229798299,0,0
1437,"SMB","Retail","Australia","Growth",360,409,"Active","0",160,100,64.0839535790001,0,0
1438,"SMB","Professional Services","USA","Growth",750,501,"Active","0",199.25,94.5,30.8379605043904,0,0
1439,"Enterprise","Manufacturing","Australia","Growth",1005,1000,"Active","0",200.526316,100.789474,51.0543593763742,0,0.27
1440,"SMB","Retail","USA","Growth",765,496,"Active","0",217,80,23.3713761184137,0,0
1441,"Enterprise","Education","Australia","Growth",525,418,"Active","0",197,84,28.5057285784417,0,0
1442,"SMB","Media","India","Growth",660,469,"Active","0",187,98,12.2743294391392,0,0
1443,"SMB","Media","UK","Enterprise",4059,1094,"Active","0",746,384.761905,45.1635274572765,0,0.04
1444,"SMB","Retail","USA","Pro",7252,1085,"Active","0",502.55,239.3,50.234292908981,0,0
1445,"Enterprise","Education","Germany","Pro",686,581,"Active","0",689.5,316.5,61.9866641922159,0,0
1446,"Enterprise","Financial Services/Fintech","UK","Growth",555,787,"Active","0",198.25,105.125,35.9914080035328,0,0.28
1447,"SMB","Professional Services","USA","Pro",2940,469,"Active","0",589,205,96.7085995548116,0,0
1448,"Mid-Market","Healthcare","Germany","Growth",435,520,"Active","0",179.5,88,63.3205548036345,0,0.41
1449,"SMB","Retail","Japan","Growth",570,583,"Active","0",142,63.666667,71.2995314013822,0,0.32
1450,"Mid-Market","Logistics","France","Growth",180,532,"Active","0",200,102,77.2448762247665,0,0
1451,"Mid-Market","Manufacturing","Canada","Growth",1020,462,"Active","0",224,93,30.2757341251514,0,0.37
1452,"SMB","Real Estate","Australia","Growth",600,482,"Active","0",200,114,30.6916100507306,0,0.5
1453,"SMB","Logistics","USA","Growth",495,888,"Active","0",200.538462,95.769231,50.4771635614982,1,0.63
1454,"Enterprise","Media","India","Growth",405,70,"Churned","1",202,96.666667,39.6717390909343,0,0
1455,"Enterprise","Real Estate","Australia","Growth",330,598,"Active","0",199,111,5.83284953858859,0,0
1456,"SMB","Financial Services/Fintech","Japan","Pro",4508,806,"Active","0",380.571429,187.714286,42.3518262254864,0,0
1457,"SMB","Financial Services/Fintech","Brazil","Pro",3038,1003,"Active","0",491.666667,248.333333,49.0907001768642,0,0
1458,"Enterprise","Professional Services","UK","Enterprise",2376,624,"Active","0",893,432,85.4927817441744,0,0
1459,"SMB","Professional Services","Brazil","Growth",780,856,"Active","0",158.571429,70.285714,39.2497188432114,0,0.28
1460,"SMB","Technology","Japan","Growth",420,1054,"Active","0",151.461538,77.076923,40.5586406038634,0,0
1461,"SMB","Financial Services/Fintech","Australia","Enterprise",8811,697,"Active","0",1062,464,36.0437052643153,0,0
1462,"Enterprise","Media","UK","Growth",825,911,"Active","0",197.142857,98.285714,41.3157759968445,0,0.15
1463,"SMB","Professional Services","France","Pro",392,313,"Churned","1",382.6,188.7,43.4063016055378,0,0
1464,"SMB","Retail","USA","Growth",855,617,"Active","0",180,108,3.32057486269042,0,0
1465,"SMB","Media","Australia","Growth",795,119,"Churned","1",146.25,74.75,32.035737467804,0,0
1466,"Enterprise","Retail","USA","Growth",1035,839,"Active","0",179,96.428571,36.6763516878426,0,0
1467,"Mid-Market","Logistics","Australia","Enterprise",6831,960,"Active","0",981.5,499.1,39.377822152502,0,0
1468,"Mid-Market","Technology","Japan","Growth",480,507,"Active","0",193,107,4.51069568644447,0,0
1469,"SMB","Manufacturing","USA","Growth",945,336,"Churned","1",199.090909,96.090909,53.7418637206537,0,0
1470,"Enterprise","Manufacturing","France","Pro",2499,471,"Active","0",452,246,5.26730507373404,0,0
1471,"Mid-Market","Education","USA","Pro",4067,232,"Churned","1",382.5,190,63.1133764643314,0,0
1472,"Mid-Market","Manufacturing","Germany","Enterprise",1980,1018,"Active","0",1000.230769,500.5,51.6632500811241,0,0
1473,"Enterprise","Professional Services","Germany","Growth",345,584,"Active","0",200.6,98.3,53.6994227671253,0,0
1474,"SMB","Media","USA","Pro",3528,669,"Active","0",490.083333,236.25,43.7290312071147,0,0
1475,"SMB","Manufacturing","Australia","Growth",525,429,"Active","0",212.666667,107.333333,47.771902698595,0,0
1476,"Enterprise","Real Estate","India","Growth",555,204,"Churned","1",208.571429,99.714286,42.7795702759587,0,0
1477,"Mid-Market","Technology","UK","Pro",1813,436,"Active","0",522,231,11.435025596618,0,0
1478,"SMB","Manufacturing","Germany","Growth",915,1048,"Active","0",199.4,97.15,54.0628300368864,0,0.31
1479,"SMB","Manufacturing","Germany","Pro",6958,682,"Active","0",660,272.666667,36.8964533492088,0,0
1480,"Mid-Market","Professional Services","USA","Enterprise",8217,430,"Active","0",1101,392,4.80757365738104,0,0.37
1481,"SMB","Financial Services/Fintech","Singapore","Growth",1035,881,"Active","0",252.4,127.466667,35.3533603355826,0,0
1482,"SMB","Healthcare","Australia","Enterprise",5841,1092,"Active","0",1258.809524,639.904762,53.5596005157752,0,0
1483,"Enterprise","Retail","UK","Pro",5537,224,"Churned","1",474.125,249.125,49.4993419491419,1,0.52
1484,"SMB","Professional Services","USA","Pro",7350,152,"Churned","1",464.4,248.2,66.0161019326975,0,0
1485,"SMB","Manufacturing","Canada","Enterprise",2178,882,"Active","0",959.625,476.4375,46.0591631896539,0,0.49
1486,"Mid-Market","Professional Services","France","Growth",870,119,"Churned","1",156.25,70.5,65.0820535711161,0,0
1487,"SMB","Logistics","Australia","Enterprise",2574,1101,"Active","0",1242.3,641.9,45.8225630610096,0,0
1488,"SMB","Professional Services","Germany","Growth",1005,495,"Active","0",218,91,40.2345755046461,0,0
1489,"SMB","Retail","France","Enterprise",990,758,"Active","0",753.111111,367.888889,51.3234830885226,0,0
1490,"SMB","Professional Services","UK","Growth",900,110,"Churned","1",211,104.25,33.7230059961187,0,0
1491,"SMB","Education","Canada","Enterprise",2574,389,"Active","0",981,475,75.1219780207749,0,0
1492,"SMB","Logistics","Brazil","Enterprise",1881,392,"Active","0",1035,520,30.9707582196057,0,0
1493,"SMB","Healthcare","Japan","Pro",5096,1013,"Active","0",491.9,245.2,49.2790801115142,0,0
1494,"SMB","Financial Services/Fintech","UK","Pro",686,648,"Active","0",371.333333,178.166667,58.8186571563423,0,0.4
1495,"SMB","Media","Germany","Pro",931,73,"Churned","1",345,177,31.9928296151221,0,0
1496,"Enterprise","Financial Services/Fintech","USA","Growth",270,294,"Churned","1",146.7,76,47.0203587928384,0,0.48
1497,"SMB","Manufacturing","USA","Growth",315,398,"Active","0",177,95,87.834862812595,0,0
1498,"Mid-Market","Retail","France","Growth",660,628,"Active","0",149.875,75.25,35.7474945491816,0,0.23
1499,"SMB","Education","UK","Pro",1323,673,"Active","0",491,253.625,57.2326950520371,0,0
1500,"Mid-Market","Education","USA","Growth",195,1069,"Active","0",203.8,98.65,54.9133274553887,0,0
1501,"SMB","Professional Services","France","Growth",465,175,"Churned","1",186.5,97,36.9774501627012,0,0
1502,"SMB","Media","Singapore","Growth",960,529,"Active","0",180.333333,95.666667,32.8125348373381,0,0
1503,"SMB","Healthcare","Japan","Growth",90,959,"Active","0",195.176471,99.823529,47.4802388187165,0,0.27
1504,"SMB","Media","Australia","Growth",945,680,"Active","0",154.5,77.833333,60.0959823121373,0,0.43
1505,"SMB","Technology","Canada","Growth",570,980,"Active","0",252.933333,128.733333,54.0204862163565,0,0
1506,"SMB","Education","USA","Growth",315,424,"Active","0",220,101,60.0138960164908,0,0
1507,"Enterprise","Education","France","Pro",1470,1083,"Active","0",509.5,247.363636,51.9895266249181,0,0
1508,"SMB","Manufacturing","Japan","Growth",810,406,"Active","0",208,110,80.0656143754178,0,0
1509,"SMB","Real Estate","Singapore","Enterprise",792,829,"Active","0",774,376.285714,55.1594518300747,0,0.07
1510,"SMB","Financial Services/Fintech","France","Pro",7301,750,"Active","0",501.090909,251,55.3576855561873,0,0
1511,"Enterprise","Technology","USA","Growth",465,243,"Churned","1",203.375,94.5,49.4570114498746,0,0
1512,"SMB","Professional Services","UK","Growth",600,775,"Active","0",187.875,97.125,36.6604488037091,0,0
1513,"SMB","Logistics","UK","Pro",1617,681,"Active","0",546.666667,250.666667,84.53608713256,0,0
1514,"SMB","Manufacturing","Singapore","Growth",645,934,"Active","0",197.545455,96.272727,47.9766275435877,0,0
1515,"SMB","Logistics","USA","Enterprise",2475,1095,"Active","0",752,366,45.9299185994575,0,0.18
1516,"Mid-Market","Logistics","Canada","Growth",420,630,"Active","0",202,93,96.5588594455074,0,0
1517,"Enterprise","Healthcare","USA","Pro",6958,899,"Active","0",518.555556,254.888889,62.74460889475,0,0
1518,"SMB","Education","Germany","Enterprise",8316,254,"Churned","1",740.875,381.125,50.007090985963,0,0
1519,"SMB","Media","France","Pro",1519,505,"Active","0",532.833333,234.5,51.5747917826498,0,0
1520,"SMB","Healthcare","Australia","Enterprise",9603,762,"Active","0",986.461538,493.615385,53.8141965355658,0,0
1521,"SMB","Real Estate","France","Enterprise",7821,994,"Active","0",1047.45,494.4,50.9287685587119,0,0
1522,"Mid-Market","Media","Australia","Enterprise",8019,517,"Active","0",1037.333333,504.666667,21.1544940732676,0,0
1523,"SMB","Logistics","USA","Enterprise",5445,1051,"Active","0",981.25,489.65,41.9627633269458,0,0
1524,"SMB","Logistics","UK","Growth",465,749,"Active","0",200.555556,101.666667,24.4239326537123,0,0.16
1525,"Mid-Market","Education","Japan","Growth",375,1045,"Active","0",190.529412,97.176471,60.7337047825324,0,0
1526,"SMB","Professional Services","USA","Growth",690,698,"Active","0",248,122.75,49.324876706924,0,0
1527,"Enterprise","Media","USA","Enterprise",9702,730,"Active","0",1053,526.5,52.4217511875498,0,0
1528,"Mid-Market","Retail","UK","Growth",75,898,"Active","0",145.333333,76.666667,53.0309816937087,0,0
1529,"Mid-Market","Financial Services/Fintech","UK","Growth",585,1056,"Active","0",146,76.923077,40.1987901010836,0,0
1530,"SMB","Professional Services","Canada","Pro",294,124,"Churned","1",519.25,254.25,52.1583449952101,0,0
1531,"Enterprise","Media","Australia","Growth",960,1034,"Active","0",189.952381,100.904762,47.7662996408658,0,0
1532,"Mid-Market","Financial Services/Fintech","Brazil","Pro",6517,359,"Churned","1",377.75,181.583333,58.1875329861632,0,0
1533,"SMB","Manufacturing","France","Enterprise",3663,587,"Active","0",1005.857143,512.857143,42.9530968099436,0,0.12
1534,"SMB","Education","USA","Pro",2989,569,"Active","0",509.666667,260.333333,55.8888067612002,0,0
1535,"SMB","Financial Services/Fintech","Germany","Pro",2499,899,"Active","0",387.125,187.9375,52.4241089942393,0,0
1536,"Enterprise","Media","India","Pro",5635,873,"Active","0",483.642857,251.785714,44.9654385920736,0,0
1537,"Enterprise","Real Estate","Singapore","Pro",3430,85,"Churned","1",544.333333,225.666667,59.6285898948963,0,0
1538,"Enterprise","Real Estate","UK","Growth",135,83,"Churned","1",201,108,33.0606762331922,0,0
1539,"Mid-Market","Education","UK","Growth",105,658,"Active","0",238,110,44.7840473987052,0,0
1540,"SMB","Healthcare","India","Growth",150,682,"Active","0",184,109,47.2348014174813,0,0
1541,"SMB","Healthcare","France","Pro",5488,437,"Active","0",490,260,24.9379961486593,0,0
1542,"SMB","Real Estate","Canada","Pro",5145,579,"Active","0",353.2,193.4,68.8298721014428,0,0
1543,"SMB","Healthcare","USA","Growth",330,62,"Churned","1",174.5,95,57.0900689513322,0,0
1544,"SMB","Media","Germany","Pro",6566,1025,"Active","0",396.076923,186.461538,33.8671668599973,0,0
1545,"Enterprise","Real Estate","USA","Growth",435,148,"Churned","1",181.25,105.75,76.1498280964011,0,0
1546,"Enterprise","Financial Services/Fintech","USA","Growth",795,561,"Active","0",183,88,54.862564153538,1,0.84
1547,"SMB","Education","UK","Growth",1005,438,"Active","0",198,100,86.2642103415201,0,0
1548,"Mid-Market","Manufacturing","UK","Pro",1225,467,"Active","0",475,250,76.5543973436868,0,0
1549,"SMB","Financial Services/Fintech","Canada","Pro",4998,791,"Active","0",634.454545,313.545455,42.3351328045747,0,0
1550,"SMB","Financial Services/Fintech","UK","Growth",285,413,"Active","0",191,94,12.9343051383366,0,0
1551,"Mid-Market","Retail","USA","Pro",6125,621,"Active","0",535,252.666667,44.9043409371283,0,0.13
1552,"SMB","Logistics","USA","Growth",705,447,"Active","0",201,120,92.1876620182779,0,0
1553,"Enterprise","Education","USA","Enterprise",7623,937,"Active","0",960.5625,480.1875,60.0471496284298,0,0
1554,"Mid-Market","Real Estate","UK","Growth",1020,757,"Active","0",144.333333,72.444444,53.1338612405828,0,0
1555,"Mid-Market","Professional Services","USA","Enterprise",3861,488,"Active","0",1017,494,72.5671225931464,0,0.27
